33, 5, 7, 3,12, 1
33, 5, 7, 3,22, 1
33, 5, 7, 3,31, 1
33, 5, 7, 3,32, 1
33, 5, 7,12, 3, 1
33, 5, 7,12,31, 1
33, 5, 7,12,32, 1
33, 5, 7,12,43, 1
33, 5, 7,22, 3, 1
33, 5, 7,37, 3, 1
33, 5, 7,37,12, 1
33, 5, 7,37,22, 1
33, 5, 7,37,31, 1
33, 5, 7,37,43, 1
33, 5,32, 3, 7, 1
33, 5,32, 3,12, 1
33, 5,32, 3,22, 1
33, 5,32, 3,31, 1
33, 5,32, 7, 3, 1
33, 5,32, 7,12, 1
33, 5,32, 7,22, 1
33, 5,32,12, 3, 1
33, 5,32,12, 7, 1
33, 5,32,12,31, 1
33, 5,32,12,43, 1
33, 5,32,31, 3, 1
33, 5,32,31, 7, 1
33, 5,32,31,12, 1
33, 5,32,31,22, 1
33, 5,32,31,35, 1
33, 5,32,31,43, 1
33, 5,32,31,45, 1
33, 5,32,34, 3, 1
33, 5,32,34, 7, 1
33, 5,32,34,12, 1
33, 5,32,35, 3, 1
33, 5,32,35, 7, 1
33, 5,32,35,12, 1
33, 5,32,35,31, 1
33, 5,32,35,43, 1
33, 5,32,37, 3, 1
33, 5,32,37,12, 1
33, 5,32,37,22, 1
33, 5,32,37,31, 1
33, 5,32,37,43, 1
33, 5,32,39, 3, 1
33, 5,32,39, 7, 1
33, 5,32,39,12, 1
33, 5,32,39,22, 1
33, 5,32,39,43, 1
33, 5,32,40, 3, 1
33, 5,32,40, 7, 1
33, 5,32,40,22, 1
33, 5,32,40,31, 1
33, 5,32,43, 3, 1
33, 5,32,43, 7, 1
33, 5,32,43,11, 1
33, 5,32,43,31, 1
33, 5,32,45, 3, 1
33, 5,32,45, 7, 1
33, 5,32,45,31, 1
33, 5,32,45,35, 1
33, 5,32,45,43, 1
33, 5,32,46, 7, 1
33, 5,32,46,31, 1
33, 5,39, 3, 7, 1
33, 5,39, 3,12, 1
33, 5,39, 3,22, 1
33, 5,39, 3,31, 1
33, 5,39, 3,32, 1
33, 5,39, 7, 3, 1
33, 5,39, 7,12, 1
33, 5,39, 7,22, 1
33, 5,39,12, 3, 1
33, 5,39,12, 7, 1
33, 5,39,12,31, 1
33, 5,39,12,32, 1
33, 5,39,12,43, 1
33, 5,39,22, 3, 1
33, 5,39,22, 7, 1
33, 5,39,37, 3, 1
33, 5,39,37,12, 1
33, 5,39,37,22, 1
33, 5,39,37,31, 1
33, 5,39,37,43, 1
33, 5,39,40, 3, 1
33, 5,39,40, 7, 1
33, 5,39,40,22, 1
33, 5,39,40,31, 1
33, 5,39,43, 3, 1
33, 5,39,43, 7, 1
33, 5,39,43,11, 1
33, 5,39,43,31, 1
33, 5,39,46, 7, 1
33, 5,39,46,31, 1
33, 5,43, 3, 7, 1
33, 5,43, 3,12, 1
33, 5,43, 3,22, 1
33, 5,43, 3,31, 1
33, 5,43, 3,32, 1
33, 5,43, 7, 3, 1
33, 5,43, 7,12, 1
33, 5,43, 7,22, 1
33, 5,43,11, 3, 1
33, 5,43,11, 7, 1
33, 5,43,11,12, 1
33, 5,43,11,22, 1
33, 5,43,11,31, 1
33, 5,43,11,45, 1
33, 5,43,31, 3, 1
33, 5,43,31, 7, 1
33, 5,43,31,12, 1
33, 5,43,31,22, 1
33, 5,43,31,32, 1
33, 5,43,31,35, 1
33, 5,43,31,45, 1
33, 5,43,40, 3, 1
33, 5,43,40, 7, 1
33, 5,43,40,22, 1
33, 5,43,40,31, 1
33, 7, 3, 5,32, 1
33, 7, 3, 5,43, 1
33, 7, 3,12,31, 1
33, 7, 3,12,32, 1
33, 7, 3,12,43, 1
33, 7, 3,31,12, 1
33, 7, 3,31,22, 1
33, 7, 3,31,32, 1
33, 7, 3,31,35, 1
33, 7, 3,31,43, 1
33, 7, 3,31,45, 1
33, 7, 3,32,12, 1
33, 7, 3,32,31, 1
33, 7, 3,32,35, 1
33, 7, 3,32,43, 1
33, 7, 3,32,45, 1
33, 7, 3,34,12, 1
33, 7, 3,37,12, 1
33, 7, 3,37,22, 1
33, 7, 3,37,31, 1
33, 7, 3,37,43, 1
33, 7, 3,39,12, 1
33, 7, 3,39,22, 1
33, 7, 3,39,43, 1
33, 7, 3,46,31, 1
33, 7, 5,32, 3, 1
33, 7, 5,32,12, 1
33, 7, 5,32,31, 1
33, 7, 5,32,35, 1
33, 7, 5,32,43, 1
33, 7, 5,32,45, 1
33, 7, 5,39, 3, 1
33, 7, 5,39,12, 1
33, 7, 5,39,22, 1
33, 7, 5,39,43, 1
33, 7, 5,43, 3, 1
33, 7, 5,43,11, 1
33, 7, 5,43,31, 1
33, 7,12, 3,22, 1
33, 7,12, 3,31, 1
33, 7,12, 3,32, 1
33, 7,12, 5,32, 1
33, 7,12, 5,43, 1
33, 7,12,31, 3, 1
33, 7,12,31,22, 1
33, 7,12,31,32, 1
33, 7,12,31,35, 1
33, 7,12,31,43, 1
33, 7,12,31,45, 1
33, 7,12,32, 3, 1
33, 7,12,32,31, 1
33, 7,12,32,35, 1
33, 7,12,32,43, 1
33, 7,12,32,45, 1
33, 7,12,37, 3, 1
33, 7,12,37,22, 1
33, 7,12,37,31, 1
33, 7,12,37,43, 1
33, 7,12,39, 3, 1
33, 7,12,39,22, 1
33, 7,12,39,43, 1
33, 7,12,43, 3, 1
33, 7,12,43,11, 1
33, 7,12,43,31, 1
33, 7,22, 3,12, 1
33, 7,22, 3,31, 1
33, 7,22, 3,32, 1
33, 7,22, 5,32, 1
33, 7,22, 5,43, 1
33, 7,22,40, 3, 1
33, 7,22,40,31, 1
33, 7,37, 3,12, 1
33, 7,37, 3,22, 1
33, 7,37, 3,31, 1
33, 7,37, 3,32, 1
33, 7,37, 5,32, 1
33, 7,37, 5,43, 1
33, 7,37,12, 3, 1
33, 7,37,12,31, 1
33, 7,37,12,32, 1
33, 7,37,12,43, 1
33, 7,37,22, 3, 1
33, 7,37,31, 3, 1
33, 7,37,31,12, 1
33, 7,37,31,22, 1
33, 7,37,31,32, 1
33, 7,37,31,35, 1
33, 7,37,31,43, 1
33, 7,37,31,45, 1
33, 7,37,43, 3, 1
33, 7,37,43,11, 1
33, 7,37,43,31, 1
33,12, 3, 5, 7, 1
33,12, 3, 5,32, 1
33,12, 3, 5,43, 1
33,12, 3, 7,22, 1
33,12, 3,22, 7, 1
33,12, 3,31, 7, 1
33,12, 3,31,22, 1
33,12, 3,31,32, 1
33,12, 3,31,35, 1
33,12, 3,31,43, 1
33,12, 3,31,45, 1
33,12, 3,32, 7, 1
33,12, 3,32,31, 1
33,12, 3,32,35, 1
33,12, 3,32,43, 1
33,12, 3,32,45, 1
33,12, 3,34, 7, 1
33,12, 3,37,22, 1
33,12, 3,37,31, 1
33,12, 3,37,43, 1
33,12, 3,39, 7, 1
33,12, 3,39,22, 1
33,12, 3,39,43, 1
33,12, 3,46, 7, 1
33,12, 3,46,31, 1
33,12, 5, 7, 3, 1
33,12, 5, 7,22, 1
33,12, 5,32, 3, 1
33,12, 5,32, 7, 1
33,12, 5,32,31, 1
33,12, 5,32,35, 1
33,12, 5,32,43, 1
33,12, 5,32,45, 1
33,12, 5,39, 3, 1
33,12, 5,39, 7, 1
33,12, 5,39,22, 1
33,12, 5,39,43, 1
33,12, 5,43, 3, 1
33,12, 5,43, 7, 1
33,12, 5,43,11, 1
33,12, 5,43,31, 1
33,12, 7, 3,22, 1
33,12, 7, 3,31, 1
33,12, 7, 3,32, 1
33,12, 7, 5,32, 1
33,12, 7, 5,43, 1
33,12, 7,22, 3, 1
33,12, 7,37, 3, 1
33,12, 7,37,22, 1
33,12, 7,37,31, 1
33,12, 7,37,43, 1
33,12,31, 3, 7, 1
33,12,31, 3,22, 1
33,12,31, 3,32, 1
33,12,31, 5, 7, 1
33,12,31, 5,32, 1
33,12,31, 5,43, 1
33,12,31, 7, 3, 1
33,12,31, 7,22, 1
33,12,31,22, 3, 1
33,12,31,22, 7, 1
33,12,31,32, 3, 1
33,12,31,32, 7, 1
33,12,31,32,35, 1
33,12,31,32,43, 1
33,12,31,32,45, 1
33,12,31,35, 3, 1
33,12,31,35, 7, 1
33,12,31,35,32, 1
33,12,31,35,43, 1
33,12,31,37, 3, 1
33,12,31,37,22, 1
33,12,31,37,43, 1
33,12,31,38, 3, 1
33,12,31,38, 7, 1
33,12,31,39, 3, 1
33,12,31,39, 7, 1
33,12,31,39,22, 1
33,12,31,39,43, 1
33,12,31,40, 3, 1
33,12,31,40, 7, 1
33,12,31,40,22, 1
33,12,31,43, 3, 1
33,12,31,43, 7, 1
33,12,31,43,11, 1
33,12,31,44, 3, 1
33,12,31,44, 7, 1
33,12,31,45, 3, 1
33,12,31,45, 7, 1
33,12,31,45,35, 1
33,12,31,45,43, 1
33,12,31,46, 7, 1
33,12,32, 3, 7, 1
33,12,32, 3,22, 1
33,12,32, 3,31, 1
33,12,32, 5, 7, 1
33,12,32, 5,43, 1
33,12,32, 7, 3, 1
33,12,32, 7,22, 1
33,12,32,31, 3, 1
33,12,32,31, 7, 1
33,12,32,31,22, 1
33,12,32,31,35, 1
33,12,32,31,43, 1
33,12,32,31,45, 1
33,12,32,34, 3, 1
33,12,32,34, 7, 1
33,12,32,35, 3, 1
33,12,32,35, 7, 1
33,12,32,35,31, 1
33,12,32,35,43, 1
33,12,32,37, 3, 1
33,12,32,37,22, 1
33,12,32,37,31, 1
33,12,32,37,43, 1
33,12,32,39, 3, 1
33,12,32,39, 7, 1
33,12,32,39,22, 1
33,12,32,39,43, 1
33,12,32,40, 3, 1
33,12,32,40, 7, 1
33,12,32,40,22, 1
33,12,32,40,31, 1
33,12,32,43, 3, 1
33,12,32,43, 7, 1
33,12,32,43,11, 1
33,12,32,43,31, 1
33,12,32,45, 3, 1
33,12,32,45, 7, 1
33,12,32,45,31, 1
33,12,32,45,35, 1
33,12,32,45,43, 1
33,12,32,46, 7, 1
33,12,32,46,31, 1
33,12,37, 3, 7, 1
33,12,37, 3,22, 1
33,12,37, 3,31, 1
33,12,37, 3,32, 1
33,12,37, 5, 7, 1
33,12,37, 5,32, 1
33,12,37, 5,43, 1
33,12,37,22, 3, 1
33,12,37,22, 7, 1
33,12,37,31, 3, 1
33,12,37,31, 7, 1
33,12,37,31,22, 1
33,12,37,31,32, 1
33,12,37,31,35, 1
33,12,37,31,43, 1
33,12,37,31,45, 1
33,12,37,43, 3, 1
33,12,37,43, 7, 1
33,12,37,43,11, 1
33,12,37,43,31, 1
33,12,39, 3, 7, 1
33,12,39, 3,22, 1
33,12,39, 3,31, 1
33,12,39, 3,32, 1
33,12,39, 5, 7, 1
33,12,39, 5,32, 1
33,12,39, 5,43, 1
33,12,39, 7, 3, 1
33,12,39, 7,22, 1
33,12,39,22, 3, 1
33,12,39,22, 7, 1
33,12,39,37, 3, 1
33,12,39,37,22, 1
33,12,39,37,31, 1
33,12,39,37,43, 1
33,12,39,40, 3, 1
33,12,39,40, 7, 1
33,12,39,40,22, 1
33,12,39,40,31, 1
33,12,39,43, 3, 1
33,12,39,43, 7, 1
33,12,39,43,11, 1
33,12,39,43,31, 1
33,12,39,46, 7, 1
33,12,39,46,31, 1
33,12,43, 3, 7, 1
33,12,43, 3,22, 1
33,12,43, 3,31, 1
33,12,43, 3,32, 1
33,12,43, 5, 7, 1
33,12,43, 5,32, 1
33,12,43, 7, 3, 1
33,12,43, 7,22, 1
33,12,43,11, 3, 1
33,12,43,11, 7, 1
33,12,43,11,22, 1
33,12,43,11,31, 1
33,12,43,11,45, 1
33,12,43,31, 3, 1
33,12,43,31, 7, 1
33,12,43,31,22, 1
33,12,43,31,32, 1
33,12,43,31,35, 1
33,12,43,31,45, 1
33,12,43,40, 3, 1
33,12,43,40, 7, 1
33,12,43,40,22, 1
33,12,43,40,31, 1
33,31, 3, 5, 7, 1
33,31, 3, 5,32, 1
33,31, 3, 5,43, 1
33,31, 3, 7,12, 1
33,31, 3, 7,22, 1
33,31, 3,12, 7, 1
33,31, 3,12,32, 1
33,31, 3,12,43, 1
33,31, 3,22, 7, 1
33,31, 3,32, 7, 1
33,31, 3,32,12, 1
33,31, 3,32,35, 1
33,31, 3,32,43, 1
33,31, 3,32,45, 1
33,31, 3,34, 7, 1
33,31, 3,34,12, 1
33,31, 3,37,12, 1
33,31, 3,37,22, 1
33,31, 3,37,43, 1
33,31, 3,39, 7, 1
33,31, 3,39,12, 1
33,31, 3,39,22, 1
33,31, 3,39,43, 1
33,31, 3,46, 7, 1
33,31, 5, 7, 3, 1
33,31, 5, 7,12, 1
33,31, 5, 7,22, 1
33,31, 5,32, 3, 1
33,31, 5,32, 7, 1
33,31, 5,32,12, 1
33,31, 5,32,35, 1
33,31, 5,32,43, 1
33,31, 5,32,45, 1
33,31, 5,39, 3, 1
33,31, 5,39, 7, 1
33,31, 5,39,12, 1
33,31, 5,39,22, 1
33,31, 5,39,43, 1
33,31, 5,43, 3, 1
33,31, 5,43, 7, 1
33,31, 5,43,11, 1
33,31, 7, 3,12, 1
33,31, 7, 3,22, 1
33,31, 7, 3,32, 1
33,31, 7, 5,32, 1
33,31, 7, 5,43, 1
33,31, 7,12, 3, 1
33,31, 7,12,32, 1
33,31, 7,12,43, 1
33,31, 7,22, 3, 1
33,31, 7,37, 3, 1
33,31, 7,37,12, 1
33,31, 7,37,22, 1
33,31, 7,37,43, 1
33,31,12, 3, 7, 1
33,31,12, 3,22, 1
33,31,12, 3,32, 1
33,31,12, 5, 7, 1
33,31,12, 5,32, 1
33,31,12, 5,43, 1
33,31,12, 7, 3, 1
33,31,12, 7,22, 1
33,31,12,32, 3, 1
33,31,12,32, 7, 1
33,31,12,32,35, 1
33,31,12,32,43, 1
33,31,12,32,45, 1
33,31,12,37, 3, 1
33,31,12,37,22, 1
33,31,12,37,43, 1
33,31,12,39, 3, 1
33,31,12,39, 7, 1
33,31,12,39,22, 1
33,31,12,39,43, 1
33,31,12,43, 3, 1
33,31,12,43, 7, 1
33,31,12,43,11, 1
33,31,22, 3, 7, 1
33,31,22, 3,12, 1
33,31,22, 3,32, 1
33,31,22, 5, 7, 1
33,31,22, 5,32, 1
33,31,22, 5,43, 1
33,31,22, 7, 3, 1
33,31,22, 7,12, 1
33,31,22,40, 3, 1
33,31,22,40, 7, 1
33,31,32, 3, 7, 1
33,31,32, 3,12, 1
33,31,32, 3,22, 1
33,31,32, 5, 7, 1
33,31,32, 5,43, 1
33,31,32, 7, 3, 1
33,31,32, 7,12, 1
33,31,32, 7,22, 1
33,31,32,12, 3, 1
33,31,32,12, 7, 1
33,31,32,12,43, 1
33,31,32,34, 3, 1
33,31,32,34, 7, 1
33,31,32,34,12, 1
33,31,32,35, 3, 1
33,31,32,35, 7, 1
33,31,32,35,12, 1
33,31,32,35,43, 1
33,31,32,37, 3, 1
33,31,32,37,12, 1
33,31,32,37,22, 1
33,31,32,37,43, 1
33,31,32,39, 3, 1
33,31,32,39, 7, 1
33,31,32,39,12, 1
33,31,32,39,22, 1
33,31,32,39,43, 1
33,31,32,40, 3, 1
33,31,32,40, 7, 1
33,31,32,40,22, 1
33,31,32,43, 3, 1
33,31,32,43, 7, 1
33,31,32,43,11, 1
33,31,32,45, 3, 1
33,31,32,45, 7, 1
33,31,32,45,35, 1
33,31,32,45,43, 1
33,31,32,46, 7, 1
33,31,35, 3, 7, 1
33,31,35, 3,12, 1
33,31,35, 3,22, 1
33,31,35, 3,32, 1
33,31,35, 5, 7, 1
33,31,35, 5,32, 1
33,31,35, 5,43, 1
33,31,35, 7, 3, 1
33,31,35, 7,12, 1
33,31,35, 7,22, 1
33,31,35,12, 3, 1
33,31,35,12, 7, 1
33,31,35,12,32, 1
33,31,35,12,43, 1
33,31,35,32, 3, 1
33,31,35,32, 7, 1
33,31,35,32,12, 1
33,31,35,32,43, 1
33,31,35,32,45, 1
33,31,35,37, 3, 1
33,31,35,37,12, 1
33,31,35,37,22, 1
33,31,35,37,43, 1
33,31,35,40, 3, 1
33,31,35,40, 7, 1
33,31,35,40,22, 1
33,31,35,43, 3, 1
33,31,35,43, 7, 1
33,31,35,43,11, 1
33,31,37, 3, 7, 1
33,31,37, 3,12, 1
33,31,37, 3,22, 1
33,31,37, 3,32, 1
33,31,37, 5, 7, 1
33,31,37, 5,32, 1
33,31,37, 5,43, 1
33,31,37,12, 3, 1
33,31,37,12, 7, 1
33,31,37,12,32, 1
33,31,37,12,43, 1
33,31,37,22, 3, 1
33,31,37,22, 7, 1
33,31,37,43, 3, 1
33,31,37,43, 7, 1
33,31,37,43,11, 1
33,31,38, 3, 7, 1
33,31,38, 3,12, 1
33,31,38, 3,22, 1
33,31,38, 3,32, 1
33,31,38, 5, 7, 1
33,31,38, 5,32, 1
33,31,38, 5,43, 1
33,31,38, 7, 3, 1
33,31,38, 7,12, 1
33,31,38, 7,22, 1
33,31,38,12, 3, 1
33,31,38,12, 7, 1
33,31,38,12,32, 1
33,31,38,12,43, 1
33,31,38,37, 3, 1
33,31,38,37,12, 1
33,31,38,37,22, 1
33,31,38,37,43, 1
33,31,39, 3, 7, 1
33,31,39, 3,12, 1
33,31,39, 3,22, 1
33,31,39, 3,32, 1
33,31,39, 5, 7, 1
33,31,39, 5,32, 1
33,31,39, 5,43, 1
33,31,39, 7, 3, 1
33,31,39, 7,12, 1
33,31,39, 7,22, 1
33,31,39,12, 3, 1
33,31,39,12, 7, 1
33,31,39,12,32, 1
33,31,39,12,43, 1
33,31,39,22, 3, 1
33,31,39,22, 7, 1
33,31,39,37, 3, 1
33,31,39,37,12, 1
33,31,39,37,22, 1
33,31,39,37,43, 1
33,31,39,40, 3, 1
33,31,39,40, 7, 1
33,31,39,40,22, 1
33,31,39,43, 3, 1
33,31,39,43, 7, 1
33,31,39,43,11, 1
33,31,39,46, 7, 1
33,31,40, 3, 7, 1
